"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","What is stopping you from making a booking?","Tags for: What is stopping you from making a booking?"
"32","f55ea56f","2023-05-11 16:09:49","Singapore","https://be.synxis.com/?_ga=2.9526066.667633323.1683819369-1306124202.1683819369&adult=2&arrive=2023-06-02&chain=21615&child=0&currency=SGD&depart=2023-06-04&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","f55ea56f-22fa-5c03-9980-ad88ffb5ca05","room type not available",""
"31","ea589f40","2023-05-09 06:06:47","Singapore","https://be.synxis.com/?adult=1&arrive=2023-06-11&chain=21615&child=0&currency=SGD&depart=2023-06-12&hotel=76624&level=hotel&locale=en-US&promo=VISA22&rooms=1","desktop","Chrome 112.0.0","Windows 10","ea589f40-ea2b-5219-8c7e-9244f338a71c","may you help me source the best promo code for the stay",""
"30","8103d193","2023-05-04 16:20:03","Singapore","https://be.synxis.com/?_ga=2.6359734.520411428.1683216823-818034391.1683216823&_gac&_gl=1*15e25k5*_ga*ODE4MDM0MzkxLjE2ODMyMTY4MjM.*_ga_KHJQN8MFLN*MTY4MzIxNjgyMi4xLjEuMTY4MzIxNjg5Ny4wLjAuMA..*_ga_17FEFTYEYR*MTY4MzIxNjgyMi4xLjEuMTY4MzIxNjg5Ny4wLjAuMA..&adult=1&arrive=2023-05-07&chain=21615&child=0&currency=SGD&depart=2023-05-08&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Edge 112.0.1722","Windows 10","8103d193-ba4e-57fb-b376-232a5f56c68d","can the one bedroom villa accommodate dog?",""
"29","c2873d70","2023-05-04 08:14:07","Singapore","https://be.synxis.com/?_ga=2.174447714.1992696612.1683187850-737208492.1683187850&adult=2&arrive=2023-05-27&chain=21615&child=0&currency=SGD&depart=2023-05-28&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","c2873d70-a73d-57de-abd6-b6dc7d5de2a2","lack of money",""
"28","4150e7ca","2023-05-03 11:11:25","Singapore","https://be.synxis.com/?_ga=2.136025265.1073761061.1683077418-1827976060.1683077417&_gl=1*ix8k4m*_ga*MTgyNzk3NjA2MC4xNjgzMDc3NDE3*_ga_17FEFTYEYR*MTY4MzA3NzQxOS4xLjEuMTY4MzA3NzUwNy4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MzA3NzQxNy4xLjEuMTY4MzA3NzUwNy4wLjAuMA..&adult=1&arrive=2023-08-25&chain=21615&child=2&childages=6|9&currency=SGD&depart=2023-08-26&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","4150e7ca-f6e3-5dd7-b52b-1d90e4baaf00","hello, can check if this is for 2 pax only? what if I have additional child?",""
"27","8306809d","2023-05-01 03:08:54","Singapore","https://be.synxis.com/?_ga=2.104509635.2115717895.1682910262-763661813.1682910262&adult=2&arrive=2023-05-03&chain=21615&child=0&currency=SGD&depart=2023-05-04&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","8306809d-7ab8-5730-bceb-e5f3d0133040","Hello, can you do the Verandah Suite, Courtyard Suite and Couple Suite with pool access with 2 x twin beds instead of 1 x King Bed",""
"26","dcc5d8f4","2023-04-29 14:04:34","Singapore","https://be.synxis.com/?_ga=2.266970951.814244629.1682777012-1581985632.1682777011&_gl=1*1bpjwss*_ga*MTU4MTk4NTYzMi4xNjgyNzc3MDEx*_ga_17FEFTYEYR*MTY4Mjc3NzAxMS4xLjEuMTY4Mjc3NzAyNS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4Mjc3NzAxMC4xLjEuMTY4Mjc3NzAyNS4wLjAuMA..&adult=1&arrive=2023-04-29&chain=21615&child=0&currency=SGD&depart=2023-04-30&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","dcc5d8f4-e74f-51b9-b72f-042c9ba69ee8","Day stay",""
"25","0ddc8358","2023-04-28 02:15:57","Singapore","https://be.synxis.com/?_ga=2.9329203.701492394.1682647548-841460488.1682647548&adult=2&arrive=2023-04-29&chain=21615&child=1&currency=SGD&depart=2023-04-30&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","0ddc8358-042c-5fda-ae09-4f682e4874c1","Hi,",""
"24","eb4c60a3","2023-04-27 00:40:54","Singapore","https://be.synxis.com/?_ga=2.93374685.1341860967.1682480314-1177983706.1682480314&_gl=1*140dgyp*_ga*MTE3Nzk4MzcwNi4xNjgyNDgwMzE0*_ga_17FEFTYEYR*MTY4MjQ4ODAwMS4yLjEuMTY4MjQ4ODE4OS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MjQ4ODAxMS4yLjEuMTY4MjQ4ODE4OS4wLjAuMA..&adult=2,2&arrive=2023-07-25&chain=21615&child=0,0&childages=,&currency=SGD&depart=2023-07-26&hotel=76624&level=hotel&locale=en-US&rooms=2&sbe_pl=1,1&utm_campaign=members-login&utm_medium=link&utm_source=top-nav-menu","desktop","Chrome 110.0.0","Mac OS X 10.15.7","eb4c60a3-088a-53e2-98ba-8228357041ce","Hello I have already booked the rooms but haven't received any confirmation via email",""
"23","7eb281cc","2023-04-21 12:08:39","Singapore","https://be.synxis.com/?_ga=2.159504061.145560633.1682078815-741087572.1682078815&_gl=1*1ocj6pc*_ga*NzQxMDg3NTcyLjE2ODIwNzg4MTU.*_ga_17FEFTYEYR*MTY4MjA3ODgxNS4xLjEuMTY4MjA3ODg2MC4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MjA3ODgxNS4xLjEuMTY4MjA3ODg2MC4wLjAuMA..&adult=1&arrive=2023-04-21&chain=21615&child=0&currency=SGD&depart=2023-04-22&hotel=76624&level=hotel&locale=en-US&promo=PROPW2&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","7eb281cc-ab5b-5570-8d18-520189da75f0","extra charge for 2 dogs",""
"22","f8000df0","2023-04-20 03:03:58","Australia","https://be.synxis.com/?_ga=2.49019045.245955284.1681959316-575953646.1681959316&adult=1,1&arrive=2023-06-26&chain=21615&child=0,0&childages=,&currency=SGD&depart=2023-06-27&hotel=76624&level=hotel&locale=en-US&rooms=2","desktop","Chrome 112.0.0","Windows 10","f8000df0-93f9-5f72-90b5-890175b6ff71","Can I please ask, what time do you serve the buffet breakfast?",""
"21","e7357fb8","2023-04-19 09:16:22","Portugal","https://be.synxis.com/?_ga=2.237792067.238728169.1681895755-879764317.1681895755&adult=1&arrive=2023-04-19&chain=21615&child=0&currency=SGD&depart=2023-04-20&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","e7357fb8-0278-5aa5-bccc-7b45fa3b48df","Hello, do you offer discounts for monthly or two-month stays? I'm looking a t a villa to stay with my family for a while in Sentosa.",""
"20","57417a14","2023-04-18 15:59:29","Singapore","https://be.synxis.com/?_ga=2.121209928.134713431.1681832158-7687518.1681832158&adult=2&arrive=2023-05-13&chain=21615&child=0&currency=SGD&depart=2023-05-15&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","57417a14-64b6-5b1e-801c-fca6f6efbe2c","IS THERE A FRIDGE IN THE ROOM",""
"19","36b404de","2023-04-18 15:26:02","Singapore","https://be.synxis.com/?_ga=2.94752602.792241180.1681831210-1147155430.1681831210&adult=2&arrive=2023-05-06&chain=21615&child=0&currency=SGD&depart=2023-05-07&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","36b404de-335f-54f0-b780-ad7ba644803f","is there help to organise a birthday party?",""
"18","4a05212c","2023-04-13 07:04:39","Singapore","https://be.synxis.com/?_ga=2.114460292.222317501.1681368353-1856733093.1681368353&_gl=1*1uuxmjc*_ga*MTg1NjczMzA5My4xNjgxMzY4MzUz*_ga_17FEFTYEYR*MTY4MTM2ODM2MC4xLjEuMTY4MTM2ODk0Ny4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MTM2ODM1OS4xLjEuMTY4MTM2ODk0Ny4wLjAuMA..&adult=1&arrive=2023-04-13&chain=21615&child=0&currency=SGD&depart=2023-04-14&hotel=76624&level=hotel&locale=en-US&promo=PROWKD&rooms=1","desktop","Chrome 112.0.0","Windows 10","4a05212c-573f-5418-8210-e0c7dfaab0cd","no available rooms on the preferred date",""
"17","b2f8f155","2023-04-12 09:14:35","Singapore","https://be.synxis.com/?adult=3&arrive=2023-05-22&chain=21615&child=0&currency=SGD&depart=2023-05-24&filter=META&gclid=CjwKCAjwitShBhA6EiwAq3RqA6gvUdBfcn4I34qad1c18nLrjpGLrcyvFgJETQOeUMwfjLF__tX6eRoCY5AQAvD_BwE&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=LocalUniversal&utm_source=GoogleHPA&wh_token=87ab1911-cd8f-4cf0-ac7c-d658a52ade0c-208663-332844","desktop","Chrome 112.0.0","Windows 10","b2f8f155-4480-5724-bff3-ecf6d741a54f","the trip schedule hasn't finalized",""
"16","1ba83cfa","2023-04-11 03:11:20","Singapore","https://be.synxis.com/?_ga=2.229345244.1167600338.1681182524-2017594004.1681182524&adult=3&arrive=2023-12-22&chain=21615&child=0&currency=SGD&depart=2023-12-24&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","1ba83cfa-5db5-560e-8fdc-35ca25731cc8","Lack of pictures of the room",""
"15","4b453074","2023-04-09 11:08:55","Singapore","https://be.synxis.com/?_ga=2.130617480.60982881.1681038417-1172476578.1681038417&adult=2&arrive=2023-06-28&chain=21615&child=2&childages=|&currency=SGD&depart=2023-06-30&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","4b453074-6064-51ff-bdb0-1b6380e81727","price",""
"14","dd28ef99","2023-04-09 05:36:09","Singapore","https://be.synxis.com/?_ga=2.137935026.307834710.1681018463-292926324.1681018463&adult=2&arrive=2023-05-13&chain=21615&child=0&currency=SGD&depart=2023-05-15&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","dd28ef99-3146-519d-a3b5-1e0519970860","member sign in",""
"13","903700e7","2023-04-06 12:33:03","Singapore","https://be.synxis.com/?adult=2&arrive=2023-05-16&chain=21615&child=0&config=meta&currency=SGD&depart=2023-05-17&filter=META&hotel=76624&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76624&utm_content=mapresults_16-05-2023_1_76624_SG_desktop_default___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 111.0.0","Windows 10","903700e7-2281-5726-a583-22e37e362be6","no 4 pax room",""
"12","2e6bf9e9","2023-04-06 07:03:07","India","https://be.synxis.com/?_ga=2.41437282.1789695135.1680764371-1361357612.1680764371&adult=2&arrive=2023-05-19&chain=21615&child=2&childages=5|8&currency=SGD&depart=2023-05-23&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","2e6bf9e9-3cd8-57bc-9512-f80c22776cb1","we are 2 adults and 2 children",""
"11","0f16ac5c","2023-04-05 02:19:10","United States","https://be.synxis.com/?_ga=2.117589769.1867159208.1680660584-214080745.1680660584&adult=2&arrive=2023-06-26&chain=21615&child=0&currency=SGD&depart=2023-06-30&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","0f16ac5c-4bb7-51eb-aa53-ae7a13c5736a","Unsure of what is and is not included in the price",""
"10","cf1f5e52","2023-04-03 19:13:04","Japan","https://be.synxis.com/?adult=2&arrive=2023-05-24&chain=21615&child=0&currency=USD&depart=2023-05-27&filter=META&gclid=CJnPo4y1jv4CFYmFGwodz_gNqw&gclsrc=ds&hotel=76624&level=chain&locale=en-US&rate=ADV30,BFRRO&rooms=1&utm_campaign=MetaI/O&utm_content=SA&utm_medium=FBL&utm_source=GoogleHPA&wh_token=74f0f94a-1786-459e-8979-ba18e12f1aa2-208663-332844","desktop","Edge 111.0.1661","Windows 10","cf1f5e52-782e-5b63-bb7b-fcd554f21469","Hi , just want to check if the pool is heated in the Villa?",""
"9","40c8a2d4","2023-03-30 10:14:48","Singapore","https://be.synxis.com/?_ga=2.31889720.705229391.1680166473-821496862.1680166473&adult=2&arrive=2023-04-08&chain=21615&child=0&currency=SGD&depart=2023-04-09&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","40c8a2d4-5e9a-5894-9d28-04707c7be5a0","bad reviews",""
"8","28afb559","2023-03-30 09:58:47","Japan","https://be.synxis.com/?_ga=2.120910030.719946807.1680169919-2009808490.1679810167&adult=3&arrive=2023-08-10&chain=21615&child=0&currency=SGD&depart=2023-08-12&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Edge 111.0.1661","Windows 10","28afb559-2647-54ca-a594-1eac7d4a7e74","the number of beds",""
"7","a70173e5","2023-03-29 16:05:19","Singapore","https://be.synxis.com/?_ga=2.217558228.318894968.1680098485-645531819.1680098485&adult=2&arrive=2023-04-01&chain=21615&child=0&currency=SGD&depart=2023-04-02&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Edge 111.0.1661","Windows 10","a70173e5-2a58-5139-967b-4f86036e861b","i have 2 adults 2 children, aged 6 and aged 2",""
"6","90066ba0","2023-03-28 09:42:54","Singapore","https://be.synxis.com/?_ga=2.55518123.1408626715.1679996015-349889077.1679996015&_gl=1*1clu60n*_ga*MzQ5ODg5MDc3LjE2Nzk5OTYwMTU.*_ga_KHJQN8MFLN*MTY3OTk5NjAxNS4xLjEuMTY3OTk5NjAzMi4wLjAuMA..*_ga_17FEFTYEYR*MTY3OTk5NjAxNS4xLjEuMTY3OTk5NjAzMi4wLjAuMA..&adult=1&arrive=2023-06-10&chain=21615&child=0&currency=SGD&depart=2023-06-12&hotel=76624&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","90066ba0-babd-5248-8a6b-1cdb44bf7383","cant see how the room can sleep 3 or more pax",""
"5","28294706","2023-03-26 01:33:05","Afghanistan","https://be.synxis.com/?_ga=2.123152779.162650242.1679793884-1955411996.1679793884&adult=1&arrive=2023-03-26&chain=21615&child=0&currency=SGD&depart=2023-03-27&hotel=76624&level=hotel&locale=en-US&rooms=1","desktop","Safari 16.0","Mac OS X 10.15.7","28294706-a9c8-5573-af36-3ee555860e95","does the deluxe room has twin bed available?",""
"4","59328404","2023-03-23 05:48:02","Singapore","https://be.synxis.com/?_ga=2.45175463.2037342688.1679549799-1585475760.1663637488&adult=1&arrive=2023-05-07&chain=21615&child=0&currency=SGD&depart=2023-05-09&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=ZWQ4Y2Y2MzAtN2M1My00YjMzLThmZTgtY2E4ODAxYmVhYjIz","desktop","Chrome 111.0.0","Windows 10","59328404-6cfd-5eda-9757-6d1e34ca6345","how to add breakfast under member",""
"3","05907b61","2023-03-21 21:37:01","Greece","https://be.synxis.com/?adult=1&arrive=2023-03-22&chain=21615&child=0&currency=THB&depart=2023-03-23&hotel=76621&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","05907b61-a4fb-5d1a-beee-a7a30ecd5779","wrong room type",""
"2","7397ddbf","2023-03-21 20:28:25","United States","https://be.synxis.com/?_ga=2.77865556.1389337237.1679427683-768168479.1678771375&adult=3&arrive=2023-03-31&chain=21615&child=0&currency=SGD&depart=2023-04-03&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","7397ddbf-920f-50aa-9ab6-9c2e2678de3e","cant figure out why a 12 year old is an adult - 12 year olds are still kids....15 years old I can see but not 12",""
