"Number","User","Date Submitted","Country","Source URL","Device","Browser","OS","Hotjar User ID","What is stopping you from making a booking?","Tags for: What is stopping you from making a booking?"
"172","99242ce5","2023-04-24 12:16:27","Singapore","https://be.synxis.com/?_ga=2.66793580.393345990.1682338221-1889233597.1682338221&adult=2&arrive=2023-06-06&chain=21615&child=0&currency=SGD&depart=2023-06-12&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","99242ce5-1707-53ca-ab59-ffa9f9d7ae7d","price is too high",""
"171","e6f18a8e","2023-04-24 04:34:34","Singapore","https://be.synxis.com/?_ga=2.169807969.133081457.1682302206-366093716.1682302205&adult=2&arrive=2023-04-27&chain=21615&child=0&currency=SGD&depart=2023-04-28&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","e6f18a8e-c58e-573d-a170-1b3f46f5e650","When I book a room, I put credit card infromation in payment informaion, but I want to change to different card(payment card) when I arrive to the front. is it ok?",""
"170","b57e6b59","2023-04-20 07:33:57","Philippines","https://be.synxis.com/?_ga=2.196152815.258324030.1681974970-463895795.1681974967&_gac&_gl=1*22h7s0*_ga*NDYzODk1Nzk1LjE2ODE5NzQ5Njc.*_ga_R038GNDBDS*MTY4MTk3NDk3MC4xLjEuMTY4MTk3NTg3OS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MTk3NDk3MS4xLjEuMTY4MTk3NTg4MC4wLjAuMA..&adult=1&arrive=2023-04-20&chain=21615&child=0&currency=SGD&depart=2023-04-21&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","b57e6b59-c8fa-5c51-ad29-54133554033c","with breakfast",""
"169","02fb9c98","2023-04-19 11:05:01","Australia","https://be.synxis.com/?_ga=2.197963951.189429253.1681902106-1513192213.1681902106&adult=2&arrive=2023-08-21&chain=21615&child=0&currency=SGD&depart=2023-08-28&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Mac OS X 10.15.7","02fb9c98-2c2d-5d4c-a701-4d263c78c7c5","Can't find the price for a suite or 1 bedroom",""
"168","295fcdd1","2023-04-17 23:35:25","United States","https://be.synxis.com/?_ga=2.60702381.1656687917.1681770835-887091664.1681770835&_gl=1*1fmkegg*_ga*ODg3MDkxNjY0LjE2ODE3NzA4MzU.*_ga_KHJQN8MFLN*MTY4MTc3MDgzNS4xLjEuMTY4MTc3MTg4Ni4wLjAuMA..*_ga_R038GNDBDS*MTY4MTc3MDgzNS4xLjEuMTY4MTc3MTg4Ni4wLjAuMA..&adult=1&arrive=2023-05-25&chain=21615&child=0&currency=SGD&depart=2023-05-29&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 104.0.0","Windows 10","295fcdd1-e2ad-5dda-823e-4b64f17b1cde","For Two-bedroom Apartment
Advance Purchase With Breakfast is good for 6 people at the breakfast buffet?",""
"167","e86d874d","2023-04-17 12:19:41","Singapore","https://be.synxis.com/?_ga=2.190734379.1888911346.1681730031-872714694.1681730031&adult=1&arrive=2023-05-12&chain=21615&child=0&currency=SGD&depart=2023-05-14&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=MDhmNWJiODAtNzcwYi00MmI5LWFiMjQtODk3YTA2NTMxNjUz","desktop","Safari 15.6","Mac OS X 10.15.7","e86d874d-060b-5a78-b90b-ee82a17bfb15","I don't know what means weekend staycation with free breakfast member only",""
"166","fe4285c5","2023-04-17 05:12:33","Singapore","https://be.synxis.com/?_ga=2.125671434.183076966.1681703731-22159651.1681703731&adult=1&arrive=2023-05-22&chain=21615&child=0&currency=SGD&depart=2023-05-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 112.0.0","Windows 10","fe4285c5-b465-5e5c-87a6-bc331caad56a","breakfast",""
"165","4c42b3c4","2023-04-16 10:25:28","India","https://be.synxis.com/?_ga=2.27448636.1037015751.1681638564-486184968.1681638564&_gl=1*1y1sien*_ga*NDg2MTg0OTY4LjE2ODE2Mzg1NjQ.*_ga_R038GNDBDS*MTY4MTYzODU2My4xLjAuMTY4MTYzODU2My4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MTYzODU2My4xLjAuMTY4MTYzODU2My4wLjAuMA..&adult=2&arrive=2023-05-08&chain=21615&child=1&childages=10&currency=SGD&depart=2023-05-14&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","4c42b3c4-d0ff-5643-a1d6-638ab51b1148","Need early checin",""
"164","95521917","2023-04-15 02:57:59","American Samoa","https://be.synxis.com/?_ga=2.42002021.1965440270.1681527335-968079743.1681020042&_gl=1*nxw5sh*_ga*OTY4MDc5NzQzLjE2ODEwMjAwNDI.*_ga_R038GNDBDS*MTY4MTUyNzMzNS4yLjEuMTY4MTUyNzM1NS4wLjAuMA..*_ga_KHJQN8MFLN*MTY4MTUyNzMzNS4yLjEuMTY4MTUyNzM1NS4wLjAuMA..&adult=1&arrive=2023-04-15&chain=21615&child=0&currency=SGD&depart=2023-04-16&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Safari 16.4.1","Mac OS X 10.15.7","95521917-a157-52b3-919d-5cda88c731bb","Going to log in and book fro my account soon",""
"163","306b4450","2023-04-13 10:32:25","Australia","https://be.synxis.com/?_ga=2.130403083.586247601.1681381880-843254399.1681381880&adult=1&arrive=2023-05-23&chain=21615&child=0&currency=SGD&depart=2023-05-26&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","306b4450-7f13-56a3-a23d-3939335daa3d","I dont want to open an account.",""
"162","f700bf5a","2023-04-13 08:24:05","Indonesia","https://be.synxis.com/?_ga=2.197474095.1634462999.1681373388-92670984.1681373387&adult=1&arrive=2023-05-07&chain=21615&child=0&currency=SGD&depart=2023-05-08&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 109.0.0","Windows 10","f700bf5a-0c57-5800-ae40-069084efd97f","hello",""
"161","8e43fd63","2023-04-13 06:05:54","Singapore","https://be.synxis.com/?adult=1&arrive=2023-04-23&chain=21615&child=0&currency=SGD&depart=2023-04-28&filter=META&gclid=CNTIwLCXpv4CFQt-jgodWP4JMg&gclsrc=ds&hotel=76623&level=chain&locale=en-US&rate=SS2RO,BFR,BFRB&rooms=1&utm_campaign=MetaI/O&utm_content=SG&utm_medium=FBL&utm_source=GoogleHPA&wh_token=1d7b5246-ad0f-41b6-aa19-86b7a4e5ffe6-208664-332844","desktop","Chrome 111.0.0","Windows 10","8e43fd63-5c92-56b2-9b8f-aaed6b3485e6","hi does breakfast included?",""
"160","1f919f19","2023-04-12 01:20:08","New Zealand","https://be.synxis.com/?_ga=2.31565950.1129844942.1681259467-1667772325.1681259467&adult=1,1&arrive=2023-08-17&chain=21615&child=1,2&childages=,|&currency=SGD&depart=2023-08-22&hotel=76623&level=chain&locale=en-US&rooms=2","desktop","Safari 15.1","Mac OS X 10.15.7","1f919f19-ef69-5970-8f6c-55cc0397777b","I need guaranteed interconnecting rooms",""
"159","f89e6915","2023-04-07 04:25:12","Malaysia","https://be.synxis.com/?_ga=2.27972540.1017407524.1680839220-1663085499.1680839220&adult=1&arrive=2023-04-14&chain=21615&child=0&currency=SGD&depart=2023-04-15&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","f89e6915-f4bd-52f8-a019-11aca645c33b","looking at the rooms",""
"158","36eb67b1","2023-04-04 14:35:51","Mexico","https://be.synxis.com/?adult=1&arrive=2023-04-04&chain=21615&child=0&currency=SGD&depart=2023-04-05&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","36eb67b1-94ed-58ae-b8f6-160340ed17f2","language",""
"157","cde7d1ab","2023-04-03 02:31:25","Japan","https://be.synxis.com/?_ga=2.145928820.1557741413.1680488315-318926890.1680488315&adult=1&arrive=2023-04-09&chain=21615&child=0&currency=SGD&depart=2023-04-13&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","cde7d1ab-3e44-58c3-b861-8934bfd260fa","still somoking room available?",""
"156","efc66874","2023-04-02 10:53:40","Australia","https://be.synxis.com/?_ga=2.224941721.223409466.1680420967-1675976813.1680420966&adult=2&arrive=2023-05-19&chain=21615&child=0&currency=AUD&depart=2023-05-21&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","efc66874-a8e7-5f75-a1af-2b8bae6fe6ef","i'd like to know what the view is from the Premium Executive Rooms",""
"155","4da5760c","2023-03-31 08:29:11","Singapore","https://be.synxis.com/?adult=2&arrive=2023-06-19&chain=21615&child=1&childages=2&config=meta&currency=SGD&depart=2023-06-22&filter=META&hotel=76623&level=hotel&locale=en-US&rooms=1&src=goog_organic&start=availresults&utm_campaign=google-hpa-76623&utm_content=mapresults_19-06-2023_3_76623_SG_desktop_selected___organic&utm_medium=channel_connect&utm_source=google-hpa","desktop","Chrome 111.0.0","Windows 10","4da5760c-a92c-5fef-8e2e-c56d29c595fd","bad review",""
"154","8ddcc05f","2023-03-31 08:25:59","Singapore","https://be.synxis.com/checkout?adult=1&arrive=2023-04-04&chain=21615&child=0&currency=SGD&depart=2023-04-06&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=NWM0Njg2YTUtYWIyNS00ZDEwLWI2ZDgtNDE3ZDJhOGFhMjMx","desktop","Chrome 111.0.0","Windows 10","8ddcc05f-21cf-55f1-abf8-833319b52499","help",""
"153","c977d2d0","2023-03-30 05:51:55","Australia","https://be.synxis.com/?_ga=2.124478538.1767155229.1680155154-1194970833.1680155154&adult=1&arrive=2023-05-22&chain=21615&child=0&currency=SGD&depart=2023-05-24&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","c977d2d0-6bd4-5669-9802-865a7d9da8f9","i am looking for a better deal",""
"152","fee4dd51","2023-03-29 13:10:26","Germany","https://be.synxis.com/?_ga=2.79362198.307536345.1680095183-633154150.1680095183&adult=2&arrive=2023-05-10&chain=21615&child=0&currency=EUR&depart=2023-05-12&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Firefox 111.0","Windows 10","fee4dd51-7cfc-5593-997e-483047264da4","where can i find late check out",""
"151","6983d0fd","2023-03-28 13:52:12","Canada","https://be.synxis.com/?_ga=2.77934228.1826992484.1680011331-755508685.1680011331&adult=2&arrive=2023-11-03&chain=21615&child=0&currency=SGD&depart=2023-11-06&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Safari 16.3","Mac OS X 10.15.7","6983d0fd-776f-5677-91a9-6e2b017cdc2d","price and free breakfast",""
"150","5a133782","2023-03-27 02:28:35","Dominican Republic","https://be.synxis.com/?_ga=2.65650862.1209273729.1679882251-1553670113.1679359895&adult=2&arrive=2023-04-05&chain=21615&child=0&currency=USD&depart=2023-04-10&hotel=76623&level=chain&locale=en-US&rooms=1&sbe_rc=NTIxZWIzNDgtMzZlZC00OGQ0LWJlNDAtODIxZTM5NzViMjE1","desktop","Chrome 111.0.0","Windows 10","5a133782-91f5-55bd-a4e1-37f144dd1dbc","Hello",""
"148","7397ddbf","2023-03-21 23:55:51","United States","https://be.synxis.com/?_ga=2.77865556.1389337237.1679427683-768168479.1678771375&adult=2&arrive=2023-03-31&chain=21615&child=1&childages=11&currency=USD&depart=2023-04-03&hotel=76623&level=chain&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Windows 10","7397ddbf-920f-50aa-9ab6-9c2e2678de3e","Frustrated that a 13 year old is considered an adult? Seems weird",""
"146","05907b61","2023-03-21 21:41:15","Greece","https://be.synxis.com/?adult=1&arrive=2023-03-22&chain=21615&child=0&currency=THB&depart=2023-03-23&hotel=76621&level=hotel&locale=en-US&rooms=1","desktop","Chrome 111.0.0","Mac OS X 10.15.7","05907b61-a4fb-5d1a-beee-a7a30ecd5779","cheaper price in booking.com",""
